"D","Delta_max","Delta_min","Delta_values","M_K_v2_hash","P","class_id","class_size","component_delta_levels","d_multiset","n","p_multiset","panel","residual_status","tau_den","tau_num"
"37","1","0","[0,1,1]","46982707163b224b9ba1cbafc2fb43ffd5390221ec559dda124bc55fa454c115","25","WP09C01439","3","{""1"":[0,1]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-6","-7","[-7,-6]","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C01440","2","{""1"":[-7,-6]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-22","-22","[-22]","4975f2f446b32a82da5fa3ef93e667ebc2c3a043ef7aed634ce8ef2799d859c7","25","WP09C01441","1","{""1"":[-22]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-13","-13","[-13]","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C01442","1","{""1"":[-13]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-2","-5","[-5,-2]","51f93873989623ca0f76ea22ec59a274cf66b23e83738dd9a1206f93685177ec","25","WP09C01443","2","{""1"":[-5,-2]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-23","-23","[-23]","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C01444","1","{""1"":[-23]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-12","-12","[-12]","5d00eb220258ecc988ea70c4674eb202089e4d72d198b7ed9ce4fed3fac9f6fa","25","WP09C01445","1","{""1"":[-12]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-22","-22","[-22]","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C01446","1","{""1"":[-22]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-11","-11","[-11]","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C01447","1","{""1"":[-11]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","0","0","[0]","5f95b5e89f6d139489261800dea977375f00b82dc00582726473c66c31f7f7f3","25","WP09C01448","1","{""1"":[0]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-11","-11","[-11]","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C01449","1","{""1"":[-11]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-8","-9","[-9,-8]","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C01450","2","{""1"":[-9,-8]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-9","-14","[-14,-9]","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C01451","2","{""1"":[-14,-9]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-24","-24","[-24]","78bb532b81ba4f57f8c2d06079d33db529840f81744541d7aec6347fc80cd878","25","WP09C01452","1","{""1"":[-24]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-1","-3","[-3,-1]","7af465bfc340081a53afd9f1593251f3ea14b1c1da84c60166ebd3e2c2a8f1e5","25","WP09C01453","2","{""1"":[-3,-1]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-22","-22","[-22]","7c0f2f18be84cbc5940931fecabdbfc9c301f061935df26b332ac9bebf98f67b","25","WP09C01454","1","{""1"":[-22]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-6","-6","[-6]","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C01455","1","{""1"":[-6]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-11","-11","[-11]","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C01456","1","{""1"":[-11]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-20","-20","[-20]","871db718a406c6faba7c49d94d237a96bc06c2f87fb311d664ac90befe047fe2","25","WP09C01457","1","{""1"":[-20]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-8","-12","[-12,-8]","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C01458","2","{""1"":[-12,-8]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","1","1","[1]","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C01459","1","{""1"":[1]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-15","-15","[-15]","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C01460","1","{""1"":[-15]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-5","-5","[-5]","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C01461","1","{""1"":[-5]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-4","-11","[-11,-7,-5,-4]","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C01462","4","{""1"":[-11,-7,-5,-4]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-18","-18","[-18]","94902541349de2c6c6215cbc3841b8fef39b65093ea2c034e063deacd2dce2e6","25","WP09C01463","1","{""1"":[-18]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-12","-17","[-17,-12]","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C01464","2","{""1"":[-17,-12]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","0","-2","[-2,0,0]","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C01465","3","{""1"":[-2,0]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-2","-2","[-2]","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C01466","1","{""1"":[-2]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","1","1","[1]","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C01467","1","{""1"":[1]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-20","-20","[-20]","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C01468","1","{""1"":[-20]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-19","-19","[-19]","ceb77eee98e163696b38b54ad6af5b3d9c3f927181a38f450c18ce07d3c1be8b","25","WP09C01469","1","{""1"":[-19]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-16","-16","[-16]","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C01470","1","{""1"":[-16]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-19","-19","[-19]","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C01471","1","{""1"":[-19]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-19","-19","[-19]","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C01472","1","{""1"":[-19]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","2","2","[2]","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C01473","1","{""1"":[2]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-10","-14","[-14,-10]","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C01474","2","{""1"":[-14,-10]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-26","-26","[-26]","e254fb46a84916b652178d77dc6df706240b6756a4be8633bd8e935b78f0797f","25","WP09C01475","1","{""1"":[-26]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-1","-3","[-3,-1]","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C01476","2","{""1"":[-3,-1]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-6","-14","[-14,-9,-8,-6]","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C01477","4","{""1"":[-14,-9,-8,-6]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-22","-22","[-22]","e9cb976faaaaf12e311a2b6c7191624f89b7495d0ace31dcb9802b3c532b725c","25","WP09C01478","1","{""1"":[-22]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-14","-14","[-14]","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C01479","1","{""1"":[-14]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-26","-26","[-26]","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C01480","1","{""1"":[-26]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-11","-11","[-11]","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C01481","1","{""1"":[-11]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-10","-12","[-12,-10]","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C01482","2","{""1"":[-12,-10]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","88"
"37","-6","-6","[-6]","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C01483","1","{""1"":[-6]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","-22","-22","[-22]","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C01484","1","{""1"":[-22]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"37","2","2","[2]","f70f4222c4af14ea705dfd7cc44f41891b1762e632f30d14e20699610eee9819","25","WP09C01485","1","{""1"":[2]}","[1,3,7,11,15]","5","[1,2,4,7,11]","B","CONSTANT","125","88"
"39","-15","-15","[-15]","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C01486","1","{""1"":[-15]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-21","-21","[-21]","02da04303f7f0aa036aa6a9319946fbabf54ea4899a9046a8a42aeff6be819dc","25","WP09C01487","1","{""1"":[-21]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-5","-8","[-8,-5]","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C01488","2","{""1"":[-8,-5]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-7","-10","[-10,-7]","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C01489","2","{""1"":[-10,-7]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-5","-7","[-7,-5]","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C01490","2","{""1"":[-7,-5]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","0","0","[0]","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C01491","1","{""1"":[0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-3","-3","[-3]","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C01492","1","{""1"":[-3]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-11","-11","[-11]","175ff477388223021860a08d91961c2e1d69487dbdab19f85073066718a2ea95","25","WP09C01493","1","{""1"":[-11]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-22","-22","[-22]","1ef3e5b95ff8624c9c440e355250bce74502c656800a34588c45a152f5b7dd53","25","WP09C01494","1","{""1"":[-22]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","1","0","[0,1]","1f8474a86527188365eaf21bd82f3d3cb14f36038ba132c0b90335b6ab47d815","25","WP09C01495","2","{""1"":[0,1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","0","-5","[-5,-1,0]","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C01496","3","{""1"":[-5,-1,0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","2","2","[2]","244a5f3f1faac7c49d5609290625fc54012efc30feed59163b6bcdc3380ae3fb","25","WP09C01497","1","{""1"":[2]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-1","-1","[-1]","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C01498","1","{""1"":[-1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-18","-18","[-18]","332b051538d3a98d1aed3c71dc5d4e597a135bba83700ea6d5afd529c4732486","25","WP09C01499","1","{""1"":[-18]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-13","-13","[-13]","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C01500","1","{""1"":[-13]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","0","-4","[-4,0]","38343eaeda6b97d4281d151566a3c1707359aa9dff205c0943abda13f1e0af88","25","WP09C01501","2","{""1"":[-4,0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-23","-23","[-23]","383cee244a17f199571e1107711ca3da3ddc260443a4bce363e0e9bd7e723333","25","WP09C01502","1","{""1"":[-23]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-15","-15","[-15]","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C01503","1","{""1"":[-15]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","1","0","[0,1,1]","46982707163b224b9ba1cbafc2fb43ffd5390221ec559dda124bc55fa454c115","25","WP09C01504","3","{""1"":[0,1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-4","-5","[-5,-4]","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C01505","2","{""1"":[-5,-4]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-20","-20","[-20]","4975f2f446b32a82da5fa3ef93e667ebc2c3a043ef7aed634ce8ef2799d859c7","25","WP09C01506","1","{""1"":[-20]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-11","-11","[-11]","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C01507","1","{""1"":[-11]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-2","-5","[-5,-2]","51f93873989623ca0f76ea22ec59a274cf66b23e83738dd9a1206f93685177ec","25","WP09C01508","2","{""1"":[-5,-2]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-21","-21","[-21]","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C01509","1","{""1"":[-21]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-10","-10","[-10]","5d00eb220258ecc988ea70c4674eb202089e4d72d198b7ed9ce4fed3fac9f6fa","25","WP09C01510","1","{""1"":[-10]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-20","-20","[-20]","5e261bca7a1a06a53a4ed92076f231dc1ccc92bfb84a46027a6253292ee0eae1","25","WP09C01511","1","{""1"":[-20]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-9","-9","[-9]","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C01512","1","{""1"":[-9]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","0","0","[0]","5f95b5e89f6d139489261800dea977375f00b82dc00582726473c66c31f7f7f3","25","WP09C01513","1","{""1"":[0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-9","-9","[-9]","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C01514","1","{""1"":[-9]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-6","-7","[-7,-6]","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C01515","2","{""1"":[-7,-6]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-7","-12","[-12,-7]","77f35ae04c9144bbdd1d2b0eb28106e860c53843b1babe5e187fbd29c253c58c","25","WP09C01516","2","{""1"":[-12,-7]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-22","-22","[-22]","78bb532b81ba4f57f8c2d06079d33db529840f81744541d7aec6347fc80cd878","25","WP09C01517","1","{""1"":[-22]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","1","-1","[-1,1]","7af465bfc340081a53afd9f1593251f3ea14b1c1da84c60166ebd3e2c2a8f1e5","25","WP09C01518","2","{""1"":[-1,1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-20","-20","[-20]","7c0f2f18be84cbc5940931fecabdbfc9c301f061935df26b332ac9bebf98f67b","25","WP09C01519","1","{""1"":[-20]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-4","-4","[-4]","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C01520","1","{""1"":[-4]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-9","-9","[-9]","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C01521","1","{""1"":[-9]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-18","-18","[-18]","871db718a406c6faba7c49d94d237a96bc06c2f87fb311d664ac90befe047fe2","25","WP09C01522","1","{""1"":[-18]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-6","-10","[-10,-6]","87d98b83ed0c5161a23b1b21b5a60e94f292357ce61604620d08ea39e0e342be","25","WP09C01523","2","{""1"":[-10,-6]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","1","1","[1]","88eb04a81b4550181fe9d31330a74aa4fc0c89b7f59395f3b73f56bbf03cd929","25","WP09C01524","1","{""1"":[1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-13","-13","[-13]","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C01525","1","{""1"":[-13]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-3","-3","[-3]","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C01526","1","{""1"":[-3]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-2","-9","[-9,-5,-3,-2]","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C01527","4","{""1"":[-9,-5,-3,-2]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-16","-16","[-16]","94902541349de2c6c6215cbc3841b8fef39b65093ea2c034e063deacd2dce2e6","25","WP09C01528","1","{""1"":[-16]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-10","-15","[-15,-10]","a26420856d8f3979c9575aa2a54c313a350c38eaf60cf5891217fc45ff381089","25","WP09C01529","2","{""1"":[-15,-10]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","0","-2","[-2,0,0]","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C01530","3","{""1"":[-2,0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","0","0","[0]","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C01531","1","{""1"":[0]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","1","1","[1]","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C01532","1","{""1"":[1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-18","-18","[-18]","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C01533","1","{""1"":[-18]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-17","-17","[-17]","ceb77eee98e163696b38b54ad6af5b3d9c3f927181a38f450c18ce07d3c1be8b","25","WP09C01534","1","{""1"":[-17]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-14","-14","[-14]","d204273b46a6b89f698fc5ffe2ca10b5381096f354bdd17a6607bbd9a3c7eb09","25","WP09C01535","1","{""1"":[-14]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-17","-17","[-17]","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C01536","1","{""1"":[-17]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-17","-17","[-17]","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C01537","1","{""1"":[-17]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","2","2","[2]","e0c0164ece89e5206e6871c2b639e35f455e11e2d793aae6aca46e61381b2a88","25","WP09C01538","1","{""1"":[2]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-8","-12","[-12,-8]","e11dbeff1030ae01afd57f5620b250d5cda6d68f626dfe2529179297154d0366","25","WP09C01539","2","{""1"":[-12,-8]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-24","-24","[-24]","e254fb46a84916b652178d77dc6df706240b6756a4be8633bd8e935b78f0797f","25","WP09C01540","1","{""1"":[-24]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","1","-1","[-1,1]","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C01541","2","{""1"":[-1,1]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-4","-12","[-12,-7,-6,-4]","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C01542","4","{""1"":[-12,-7,-6,-4]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-20","-20","[-20]","e9cb976faaaaf12e311a2b6c7191624f89b7495d0ace31dcb9802b3c532b725c","25","WP09C01543","1","{""1"":[-20]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-12","-12","[-12]","ebb5d4d9e86c599f259dab9112bebc33318ccb6c724a6338c38fcab9d691b528","25","WP09C01544","1","{""1"":[-12]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-24","-24","[-24]","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C01545","1","{""1"":[-24]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-9","-9","[-9]","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C01546","1","{""1"":[-9]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-8","-10","[-10,-8]","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C01547","2","{""1"":[-10,-8]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","EXCHANGE_COMPLETE","125","86"
"39","-4","-4","[-4]","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C01548","1","{""1"":[-4]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
"39","-20","-20","[-20]","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C01549","1","{""1"":[-20]}","[1,3,7,11,17]","5","[1,2,4,7,11]","B","CONSTANT","125","86"
