"D","M_K_v2_hash","P","class_id","class_size","d_multiset","n","p_multiset","panel","tau_den","tau_num"
"29","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C00372","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C00373","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C00374","2","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C00375","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C00376","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C00377","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","f834e7c0037b1f47198cc5cd1f2e1616e6fdb3de67a52ef74292647be78f553e","25","WP09C00378","1","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"29","fb33204c56fb7fcca41ec3e13553a855d61192832a572719764f1f89c9ffc342","25","WP09C00379","3","[1,3,5,7,13]","5","[1,2,4,7,11]","B","125","96"
"31","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C00380","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","06446848fd5c8d9df5159fe437c88a07884e2ddaa3f2e48de2d7d97624f094db","25","WP09C00381","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C00382","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","081a68f5b10c2ad509301f0a69cab1989fcea876dd867c096753ca9ac2eff604","25","WP09C00383","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C00384","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","0f1d7a70cbb29a85926a1a8ff97621c1e385e009e8c58f1436deade3c1762f37","25","WP09C00385","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C00386","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C00387","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C00388","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","1a0dc27b9634a673d0ea082594a773de900b220a9f9db671f24f3a7ef734220f","25","WP09C00389","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","1ef3e5b95ff8624c9c440e355250bce74502c656800a34588c45a152f5b7dd53","25","WP09C00390","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C00391","3","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","246038aacb09dfc0cd21ee7108bbd1ebe441c2dc0e231282ad005816b37aeda3","25","WP09C00392","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C00393","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","298e69fcb575d7ae319cb9e59e5875b1a53a4ed5de63595ccbb888adb7937818","25","WP09C00394","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","2c36e784db417e02694829ac1fdbddb058d3d22ebbaa0a8f4124dc36ffa01773","25","WP09C00395","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","31d9e7743dd8f35170a1fb31cebfdfc3fc14457730959d70c2913ad361517ada","25","WP09C00396","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","3568d8e050918e0c889b2e4ef0dda78826d80f7be1172f93898fda785cbc050e","25","WP09C00397","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C00398","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","3cfed4351e61f6cadec9dc1d055804a2ab977c4444f04bc1d16db42e42f3e032","25","WP09C00399","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","3e3fbbedf18d883e4333882409557653c0431f3c860712c22bc3159096bc10d2","25","WP09C00400","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","40055c114cabf5f95daa233a863b765001eaa58926d5ccd003b7b30f6c004485","25","WP09C00401","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C00402","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","46982707163b224b9ba1cbafc2fb43ffd5390221ec559dda124bc55fa454c115","25","WP09C00403","4","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","46b8823d8205f395a047e2f260cbc405a76d27732d544b20e252723c0016463e","25","WP09C00404","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","4785e869cf57fbd3d4e0c4bab617e055491777390a324d545fb507b0bb004d62","25","WP09C00405","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C00406","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","4c35f1cefb0184fb90af3fc3e29cbc844cc62572d1217891dff17de032bb4c43","25","WP09C00407","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","4c67aa0db2b3d35b40fe86034a564b022f3caeeedde4a5b960910cb772eff4ba","25","WP09C00408","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C00409","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","51f93873989623ca0f76ea22ec59a274cf66b23e83738dd9a1206f93685177ec","25","WP09C00410","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","5253ebd09c4ac70369041cf5c8523217f4d03f7c76fa610d8229c88d4b0d9626","25","WP09C00411","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","5677a6b7c0b60fbb99208811ecc6169646dee4c5680fa759e9acec0ef74ed149","25","WP09C00412","3","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C00413","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C00414","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","654f8b9a33bc55c15831f05eb8c6aa68e1627396f49d84de493868a934ca3b3e","25","WP09C00415","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C00416","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","667c26fff84025e1c04de1c01e15195dd606389a88aa1c9e56020b1c64dd0aee","25","WP09C00417","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","695b27cdecf41de15e79340fbd46c1a10717ed0004a47643a82e4f9d6b989119","25","WP09C00418","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C00419","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","7244b384290430984c8c3a64ff22c6604d0fdd1c49a07270f331129944003d58","25","WP09C00420","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","78bc576b1dd7321f0116f3f31a4d762f54195933b42afe28131c0071fc0e04c5","25","WP09C00421","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","7923f23d93bffb4c22f950d8ec6c4ae4ee5da18aa5489daf441912c85c12cb7b","25","WP09C00422","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C00423","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C00424","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","89c1ad52fc9dd6961ad7b2c4cbe210648896f85db4fb5fe4b044c0e68489f7b9","25","WP09C00425","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","905b64855d5b5a8e5a52d82cd81138e5b0d09806645e6d59997991e34347cbb6","25","WP09C00426","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C00427","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C00428","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C00429","4","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","95cf7e0cd3fe57ea2d9763d14afe9ed5a96ac5ceb4e606191fda2386660c9689","25","WP09C00430","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","a967a3b38c979724d1c247af16a76c0f5e95197c6ce6095fa2b0ee09ad6ded76","25","WP09C00431","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C00432","4","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","af2c89ef7a96ea24a7c802f74acd909423b314c4c00309e7ad0d28742d7bf60f","25","WP09C00433","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C00434","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C00435","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","b69bda3d7caed353e927c37ee0744da4b24b9a79dfa4706adf69c84b373cc153","25","WP09C00436","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C00437","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","d25a9ca96cd737af0c7b140f6ce74e16baf00dc3e99ca5b13564eb7f699c8284","25","WP09C00438","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C00439","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","dad05f9c11e5a4d3c36114e3702f55393bd59f14de619db950bc7dcc8942769f","25","WP09C00440","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C00441","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C00442","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C00443","4","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C00444","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C00445","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C00446","2","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C00447","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C00448","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","f834e7c0037b1f47198cc5cd1f2e1616e6fdb3de67a52ef74292647be78f553e","25","WP09C00449","1","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"31","fb33204c56fb7fcca41ec3e13553a855d61192832a572719764f1f89c9ffc342","25","WP09C00450","3","[1,3,5,7,15]","5","[1,2,4,7,11]","B","125","94"
"33","0130427d457586eaab6cf766bb2cb8a14b2d45fe4a742d6de8ac6f227b1151e3","25","WP09C00451","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","06446848fd5c8d9df5159fe437c88a07884e2ddaa3f2e48de2d7d97624f094db","25","WP09C00452","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","07877f744e83231090f63a0f871bcba17235b23ded081c2c2a4d4bdbd0089512","25","WP09C00453","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","081a68f5b10c2ad509301f0a69cab1989fcea876dd867c096753ca9ac2eff604","25","WP09C00454","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","0a2615cf4d6520cbe5b6e39234c2ff02a9b32df0f3f2db3b2a56f24ca395cf44","25","WP09C00455","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","0f1d7a70cbb29a85926a1a8ff97621c1e385e009e8c58f1436deade3c1762f37","25","WP09C00456","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C00457","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","13901e19206039e9d9f0c1286af86cc7d38c01a0a4851ae2fbb73e384c5d1d4a","25","WP09C00458","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C00459","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","1a0dc27b9634a673d0ea082594a773de900b220a9f9db671f24f3a7ef734220f","25","WP09C00460","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","1ef3e5b95ff8624c9c440e355250bce74502c656800a34588c45a152f5b7dd53","25","WP09C00461","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C00462","3","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","246038aacb09dfc0cd21ee7108bbd1ebe441c2dc0e231282ad005816b37aeda3","25","WP09C00463","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","2541e7fb8d1c630c3ca96ea0bffe128b72b5287b27eb80bfa00aa25f04545142","25","WP09C00464","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","298e69fcb575d7ae319cb9e59e5875b1a53a4ed5de63595ccbb888adb7937818","25","WP09C00465","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","2c36e784db417e02694829ac1fdbddb058d3d22ebbaa0a8f4124dc36ffa01773","25","WP09C00466","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","31d9e7743dd8f35170a1fb31cebfdfc3fc14457730959d70c2913ad361517ada","25","WP09C00467","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","3568d8e050918e0c889b2e4ef0dda78826d80f7be1172f93898fda785cbc050e","25","WP09C00468","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","3724bac2c5cf80c98e94819440038f9d82bf9e727a9512cf3809224f5a078ebe","25","WP09C00469","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","3cfed4351e61f6cadec9dc1d055804a2ab977c4444f04bc1d16db42e42f3e032","25","WP09C00470","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","3e3fbbedf18d883e4333882409557653c0431f3c860712c22bc3159096bc10d2","25","WP09C00471","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","40055c114cabf5f95daa233a863b765001eaa58926d5ccd003b7b30f6c004485","25","WP09C00472","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","42feaad0c77ce98fbf9eace69e65ca4ed2c48bdf268d0d41b91305bd5c5eb4b1","25","WP09C00473","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","46982707163b224b9ba1cbafc2fb43ffd5390221ec559dda124bc55fa454c115","25","WP09C00474","4","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","46b8823d8205f395a047e2f260cbc405a76d27732d544b20e252723c0016463e","25","WP09C00475","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","4785e869cf57fbd3d4e0c4bab617e055491777390a324d545fb507b0bb004d62","25","WP09C00476","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","48c4d4375f9ad536c783bf50ac286c337004148b13d92fb6d4ad64399eca4a07","25","WP09C00477","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","4c35f1cefb0184fb90af3fc3e29cbc844cc62572d1217891dff17de032bb4c43","25","WP09C00478","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","4c67aa0db2b3d35b40fe86034a564b022f3caeeedde4a5b960910cb772eff4ba","25","WP09C00479","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","4ce696d764e50ddc0e7cfe061823a01f95fa8c9c8e544466847946c9475a2f3c","25","WP09C00480","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","51f93873989623ca0f76ea22ec59a274cf66b23e83738dd9a1206f93685177ec","25","WP09C00481","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","5253ebd09c4ac70369041cf5c8523217f4d03f7c76fa610d8229c88d4b0d9626","25","WP09C00482","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","5677a6b7c0b60fbb99208811ecc6169646dee4c5680fa759e9acec0ef74ed149","25","WP09C00483","3","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","58b1e8913cb0f5b223de2100e6551359056083c2488e3cf4972d462288f2efb8","25","WP09C00484","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","5f7c61e897f19335ebc2671a03ef45fa0076c16518c0ee9e01cbd520ca65f1e6","25","WP09C00485","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","654f8b9a33bc55c15831f05eb8c6aa68e1627396f49d84de493868a934ca3b3e","25","WP09C00486","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","65900f92735db81ba48d9d165b7f9757c7ee890789a0a28ef9823ca0b3bad4b5","25","WP09C00487","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","667c26fff84025e1c04de1c01e15195dd606389a88aa1c9e56020b1c64dd0aee","25","WP09C00488","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","695b27cdecf41de15e79340fbd46c1a10717ed0004a47643a82e4f9d6b989119","25","WP09C00489","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","6ffda1b27265e3aa6b58621b3c2411b892f7a5a56b6033a428307f57519bd812","25","WP09C00490","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","7244b384290430984c8c3a64ff22c6604d0fdd1c49a07270f331129944003d58","25","WP09C00491","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","78bc576b1dd7321f0116f3f31a4d762f54195933b42afe28131c0071fc0e04c5","25","WP09C00492","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","7923f23d93bffb4c22f950d8ec6c4ae4ee5da18aa5489daf441912c85c12cb7b","25","WP09C00493","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","81ee8262e4e043ba744e2db3f4d8c200d9a804fe77668aa2fcb6150dbf7b1fd1","25","WP09C00494","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","859d7cc4832e0eb61e84888e8fdc566aca20d4d81cf24d0a684b2d09b18557a5","25","WP09C00495","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","89c1ad52fc9dd6961ad7b2c4cbe210648896f85db4fb5fe4b044c0e68489f7b9","25","WP09C00496","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","905b64855d5b5a8e5a52d82cd81138e5b0d09806645e6d59997991e34347cbb6","25","WP09C00497","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","9108d253545e6f6694cdddc40d5dcacccf669b8f663fdf0ac76238ebfdda9367","25","WP09C00498","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","93a02df8787a6111631d866acc6f74aec032f485010ebb9fd82ac8bd4073446a","25","WP09C00499","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","940b34483491be56673f2704566d310e1f0b139b558760b0ac3ad68456fc0708","25","WP09C00500","4","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","95cf7e0cd3fe57ea2d9763d14afe9ed5a96ac5ceb4e606191fda2386660c9689","25","WP09C00501","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","a967a3b38c979724d1c247af16a76c0f5e95197c6ce6095fa2b0ee09ad6ded76","25","WP09C00502","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","aa83ff269a1cf16128698a08d3d1d389090fc76aa174d221ff6b61daea8758c8","25","WP09C00503","4","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","af2c89ef7a96ea24a7c802f74acd909423b314c4c00309e7ad0d28742d7bf60f","25","WP09C00504","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","b5834dfe824a29af28bd3981a953680f13e0f7a13b28a3fdb682f4b115040c1c","25","WP09C00505","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","b668110acbf6258ecfcd874c63b45ae05de176d2517ed87e36253ae5844d5ac8","25","WP09C00506","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","b69bda3d7caed353e927c37ee0744da4b24b9a79dfa4706adf69c84b373cc153","25","WP09C00507","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","c0389a544ef7532912ff4b872e8d718721513d8b5e2e93789c63ded8b01d571c","25","WP09C00508","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","d25a9ca96cd737af0c7b140f6ce74e16baf00dc3e99ca5b13564eb7f699c8284","25","WP09C00509","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","d9075d3a3fa120dada08df634b602fe69bcbb9c415d6e67877e3ec01f936f31d","25","WP09C00510","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","dad05f9c11e5a4d3c36114e3702f55393bd59f14de619db950bc7dcc8942769f","25","WP09C00511","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","e073973c6cf9db1c97b70d844e89492b10a58fa0d6e45e9c3e246b484adbf8c2","25","WP09C00512","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","e5b7b2c8cccf0d7c1b93ba6e3236817a48b6fd7384cbfd586add47507cc006d0","25","WP09C00513","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","e8609e17ef81713aa1b26f293a6dd056db069bc12673c4d5e546930a94ededd9","25","WP09C00514","4","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","ec1f4354fe39ed248926c1d8489a54f570b85b285d79fa2903c4c2a77839980b","25","WP09C00515","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","ecbe6eb5f0ad0bc2143e2fa83633eae0d4d302dc560be6860cba1873240287ca","25","WP09C00516","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","f1711e729b38533d6c28d8a3e20dfdf8365cce18d59072c2f36b1e847aa246a4","25","WP09C00517","2","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","f231f654625f6eeb51fe4702538bf1ee240c8f5cbd6cf685b951f015c2458ecb","25","WP09C00518","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","f2d88c70784cc059e81ecb49b5a15204fcc8e0732154858835f8ac2551dce937","25","WP09C00519","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","f834e7c0037b1f47198cc5cd1f2e1616e6fdb3de67a52ef74292647be78f553e","25","WP09C00520","1","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"33","fb33204c56fb7fcca41ec3e13553a855d61192832a572719764f1f89c9ffc342","25","WP09C00521","3","[1,3,5,7,17]","5","[1,2,4,7,11]","B","125","92"
"29","0863db607703a34a2afd83b8e305e52b0662b2a08c5e6853714fa7c984cfb390","25","WP09C00522","2","[1,3,5,9,11]","5","[1,2,4,7,11]","B","125","96"
"29","104eb7e5952ae0ae33f229423351d6dbc92fa681de06b95740e146ef885fc7fa","25","WP09C00523","2","[1,3,5,9,11]","5","[1,2,4,7,11]","B","125","96"
"29","154651a7731ecd61c5f975ddada212b64e130461d7b26ba36af9c903a41f495d","25","WP09C00524","1","[1,3,5,9,11]","5","[1,2,4,7,11]","B","125","96"
"29","23289cf752038b55bce5981ad5e0bd17c11e0b2fd3e02eccf7c5c302bce873df","25","WP09C00525","1","[1,3,5,9,11]","5","[1,2,4,7,11]","B","125","96"
"29","242b7b8f273596449ca18df559fb92e5cefc381309bdb0d4e99c948d8783bb93","25","WP09C00526","3","[1,3,5,9,11]","5","[1,2,4,7,11]","B","125","96"
